araeyehospit
al@gmail.c
om","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Prasad Hospital,"Chikkaballa
pur","CHICKBA
LLAPUR",Bangalore,Private,"Prasad Hospital  M G
Road Gouribidanur561208",8155284195,"mjvprasad@
gmail.com","Ayushman Bharat -
Arogya Karnataka","OBSTETRICS AND
GYNAECOLOGY"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Jeevan Hospital,"Chikkaballa
pur","CHICKBA
LLAPUR",Bangalore,Private,"Jeevan Hospital B B Road
Shidlaghatta Circle
Chickkballapur 562101",8156271444,"jeevanhospit
alcbp1@gm
ail.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,ORTHOPAEDICS,
UROLOGY"

Lakshmi Eye Hospital,"Chikkaballa
pur","CHICKBA
LLAPUR",Bangalore,Private,"Lakshmi Eye Hospital No
4 3 1 Csi Hospital Raod
Beside Karnataka Bank
Chikkaballapur 562101",8156275676,"ranganath.sv
r1990@gma
il.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

"Nandeeshwara Super
Speciality Eye Hospital","Chikkaballa
pur","CHICKBA
LLAPUR",Bangalore,Private,"Nandeeshwara Super
Speciality Eye Hospital
Amn Complex 751 693
3Rd Division 29Th Ward
Chamrajpet
Chikkaballapur 562101",8156270072,"nandeeshaw
araeyehospit
al@gmail.c
om","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Prasad Hospital,"Chikkaballa
pur","CHICKBA
LLAPUR",Bangalore,Private,"Prasad Hospital  M G
Road Gouribidanur561208",8155284195,"mjvprasad@
gmail.com","Ayushman Bharat -
Arogya Karnataka","OBSTETRICS AND
GYNAECOLOGY"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Manasa Sln Hospital
Bagepalli","Chikkaballa
pur","BAGEPAL
LI",Bangalore,Private,"Manasa Hospital  AGS
Complex Near
Ragavendra Mata D V G
Road Bagepalli
Chikkaballapura  561207",8150283466,"manasasln2
015@gmail.
com","Ayushman Bharat -
Arogya Karnataka",COVID

Soumya Eye Hospital,"Chikkaballa
pur","CHICKBA
LLAPUR",Bangalore,Private,"14 Narayanashastri
Layout Bb Road
Chikkaballapur",9945702027,"soumyaeyeh
ospital@gm
ail.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

"Basappa Multi Specialty
Hospital",Chitradurga,"CHITRAD
URGA",Bangalore,Private,"Basappa Multi Specialty
Hospital 5th Block B
LGowda Layout
Turuvanoor Road
Chitradurga 577501",9880820999,"drhbrangare
ddy@gmail.
com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","OBSTETRICS AND
GYNAECOLOGY,ORTHOPAE
DICS,UROLOGY,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Manasa Sln Hospital
Bagepalli","Chikkaballa
pur","BAGEPAL
LI",Bangalore,Private,"Manasa Hospital  AGS
Complex Near
Ragavendra Mata D V G
Road Bagepalli
Chikkaballapura  561207",8150283466,"manasasln2
015@gmail.
com","Ayushman Bharat -
Arogya Karnataka",COVID

Soumya Eye Hospital,"Chikkaballa
pur","CHICKBA
LLAPUR",Bangalore,Private,"14 Narayanashastri
Layout Bb Road
Chikkaballapur",9945702027,"soumyaeyeh
ospital@gm
ail.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

"Basappa Multi Specialty
Hospital",Chitradurga,"CHITRAD
URGA",Bangalore,Private,"Basappa Multi Specialty
Hospital 5th Block B
LGowda Layout
Turuvanoor Road
Chitradurga 577501",9880820999,"drhbrangare
ddy@gmail.
com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","OBSTETRICS AND
GYNAECOLOGY,ORTHOPAE
DICS,UROLOGY,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Akshay Global Hospital,Chitradurga,"CHITRAD
URGA",Bangalore,Private,"Akshay Global Hospital
Chellakere Road Opp To
Sri Ram Kalyana Mantapa
Chitradurga",9845200810,"sujayakshu
@yahoo.in","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,ORTHO
PAEDICS,UROLOGY"

"SS NARAYANA HEART
CENTRE",Davanagere,"DAVANAG
ERE",Bangalore,Private,"S S Narayana
Hrudayalaya Ssims
Jnanashanakar Post Box
No 1 Nh 4 Bypass
Davanagere 577005",8192266055,"samcossnhd
vg@gmail.c
om","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Rashtriy
a Bal Swasthya
Karyakram","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY"

Gurushree Hospital,Davanagere,"DAVANAG
ERE",Bangalore,Private,"Gurushree Hospital  180
3Rd Main Road8Th
CrossP J Extn
Davanagere 577002",8553824014,"gurushreeho
spitaldvg@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,ORTHO
PAEDICS,UROLOGY,COVID"

Suchethana Hospital,Davanagere,"DAVANAG
ERE",Bangalore,Private,"Suchethana Hospital  P J
Extension  Davanagere
577002",9742733116,"suchethana.
hospital@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","OBSTETRICS AND
GYNAECOLOGY,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Akshay Global Hospital,Chitradurga,"CHITRAD
URGA",Bangalore,Private,"Akshay Global Hospital
Chellakere Road Opp To
Sri Ram Kalyana Mantapa
Chitradurga",9845200810,"sujayakshu
@yahoo.in","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,ORTHO
PAEDICS,UROLOGY"

"SS NARAYANA HEART
CENTRE",Davanagere,"DAVANAG
ERE",Bangalore,Private,"S S Narayana
Hrudayalaya Ssims
Jnanashanakar Post Box
No 1 Nh 4 Bypass
Davanagere 577005",8192266055,"samcossnhd
vg@gmail.c
om","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Rashtriy
a Bal Swasthya
Karyakram","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY"

Gurushree Hospital,Davanagere,"DAVANAG
ERE",Bangalore,Private,"Gurushree Hospital  180
3Rd Main Road8Th
CrossP J Extn
Davanagere 577002",8553824014,"gurushreeho
spitaldvg@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,ORTHO
PAEDICS,UROLOGY,COVID"

Suchethana Hospital,Davanagere,"DAVANAG
ERE",Bangalore,Private,"Suchethana Hospital  P J
Extension  Davanagere
577002",9742733116,"suchethana.
hospital@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","OBSTETRICS AND
GYNAECOLOGY,COVID"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"S S Institute Of Medical
Sciences",Davanagere,"DAVANAG
ERE",Bangalore,Private,"S S Institute Of Medical
Sciences  Jnanashankara
Nh 4 Bypass Pb Road
Davanagere 577005",8192266000,"ssimsrcedp
@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Rashtriy
a Bal Swasthya
Karyakram","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,BURNS,CAR
DIOTHORACIC
SURGERY,DENTAL AND
ORAL AND
MAXILLOFACIAL
SURGERY,ENT,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,POLYTRAUMA,
UROLOGY,COVID,Accident
Victims,Acid Attack Victims"

"Susruta Eye Clinic And
Laser Centre",Davanagere,"DAVANAG
ERE",Bangalore,Private,"Susruta Eye Clinic And
Laser Centre 212 1A3Rd
Main RoadP J Extension
Davanagere 577002",8192250675,"jyothimnadi
ger@gmail.
com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"S S Institute Of Medical
Sciences",Davanagere,"DAVANAG
ERE",Bangalore,Private,"S S Institute Of Medical
Sciences  Jnanashankara
Nh 4 Bypass Pb Road
Davanagere 577005",8192266000,"ssimsrcedp
@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini,Rashtriy
a Bal Swasthya
Karyakram","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,BURNS,CAR
DIOTHORACIC
SURGERY,DENTAL AND
ORAL AND
MAXILLOFACIAL
SURGERY,ENT,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,POLYTRAUMA,
UROLOGY,COVID,Accident
Victims,Acid Attack Victims"

"Susruta Eye Clinic And
Laser Centre",Davanagere,"DAVANAG
ERE",Bangalore,Private,"Susruta Eye Clinic And
Laser Centre 212 1A3Rd
Main RoadP J Extension
Davanagere 577002",8192250675,"jyothimnadi
ger@gmail.
com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Bapuji Child Health
Institute and Research
Centre",Davanagere,"DAVANAG
ERE",Bangalore,Private,"Bapuji Child Health
Institute And Research
Centre Bapuji Hospital
Road Opd Block
Davangere 577004",8192250350,"bapujichi@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","ENT,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS"

"Aaraike Super Specility
Hospital",Davanagere,"DAVANAG
ERE",Bangalore,Private,"1683 1 Near Stadium
Hadadi Road Davanagere
577002",8192233446,"aaraikehealt
hcare2016@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,NEUROSURGERY,
ORTHOPAEDICS,UROLOGY,
COVID"

Davangere Netralaya,Davanagere,"DAVANAG
ERE",Bangalore,Private,"2708 4 5 Mcc B Block
Beside Gundi
Mahadevappa Choultry
Davangere",9164313418,"davangerene
tralaya@gm
ail.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Bapuji Child Health
Institute and Research
Centre",Davanagere,"DAVANAG
ERE",Bangalore,Private,"Bapuji Child Health
Institute And Research
Centre Bapuji Hospital
Road Opd Block
Davangere 577004",8192250350,"bapujichi@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","ENT,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS"

"Aaraike Super Specility
Hospital",Davanagere,"DAVANAG
ERE",Bangalore,Private,"1683 1 Near Stadium
Hadadi Road Davanagere
577002",8192233446,"aaraikehealt
hcare2016@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,NEUROSURGERY,
ORTHOPAEDICS,UROLOGY,
COVID"

Davangere Netralaya,Davanagere,"DAVANAG
ERE",Bangalore,Private,"2708 4 5 Mcc B Block
Beside Gundi
Mahadevappa Choultry
Davangere",9164313418,"davangerene
tralaya@gm
ail.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Nayana Super Speciality
Eye Hospital And
Research",Davanagere,"DAVANAG
ERE",Bangalore,Private,"1 St Main Mcc B Block
Dental And Oral And
Maxillofacial
SurgeryCollege Road
Davanagere",7022080570,"cganganago
uda@gmail.
com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Mahesh Nursing Home,"Vijayanagar
a","HARRAPA
NAHALLI",Kalaburagi,Private,"Mahesh Nursing Home
Kottur Road
Harapanahalli Tq Bellary
Dist 583131",8398281348,"maheshsn20
11@gmail.c
om","Ayushman Bharat -
Arogya Karnataka",

Sanjeevini hospital,Davanagere,"DAVANAG
ERE",Bangalore,Private,"Sic Sid S Nijalingappa
Layout Near Ring Road
Davangere 577004",8192222274,"sanjeeviniho
spitaldvg@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL MEDICINE,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,UROLOGY,COVI
D"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Nayana Super Speciality
Eye Hospital And
Research",Davanagere,"DAVANAG
ERE",Bangalore,Private,"1 St Main Mcc B Block
Dental And Oral And
Maxillofacial
SurgeryCollege Road
Davanagere",7022080570,"cganganago
uda@gmail.
com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Mahesh Nursing Home,"Vijayanagar
a","HARRAPA
NAHALLI",Kalaburagi,Private,"Mahesh Nursing Home
Kottur Road
Harapanahalli Tq Bellary
Dist 583131",8398281348,"maheshsn20
11@gmail.c
om","Ayushman Bharat -
Arogya Karnataka",

Sanjeevini hospital,Davanagere,"DAVANAG
ERE",Bangalore,Private,"Sic Sid S Nijalingappa
Layout Near Ring Road
Davangere 577004",8192222274,"sanjeeviniho
spitaldvg@g
mail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL MEDICINE,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,UROLOGY,COVI
D"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Kadali Niggamma
Memorial Hospital",Davanagere,"DAVANAG
ERE",Bangalore,Private,"Kadli ningamma
memorial hospital Mcc B
Block 2main B Block
Davanagere",9449835764,"kadliningam
ma@gmail.
com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,ORTHOPAEDI
CS,UROLOGY"

"R L Jalappa Narayana
Hrudayalaya Heart Centre",Kolar,KOLAR,Bangalore,Private,"R L Jalappa Narayana
Hrudayalaya Heart Centre
Tamaka Kolar 563101",8152243262,"lokesh.n@n
hhospitals.o
rg","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY"

"Poornima Hospital And
Maternity Centre",Kolar,KOLAR,Bangalore,Private,"Poornima Hospital And
Maternity Centre Near
Govt Bus Stand Mulbagal
563131",9986311843,"vijaysnindia
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ORTHOPAE
DICS"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Kadali Niggamma
Memorial Hospital",Davanagere,"DAVANAG
ERE",Bangalore,Private,"Kadli ningamma
memorial hospital Mcc B
Block 2main B Block
Davanagere",9449835764,"kadliningam
ma@gmail.
com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,ORTHOPAEDI
CS,UROLOGY"

"R L Jalappa Narayana
Hrudayalaya Heart Centre",Kolar,KOLAR,Bangalore,Private,"R L Jalappa Narayana
Hrudayalaya Heart Centre
Tamaka Kolar 563101",8152243262,"lokesh.n@n
hhospitals.o
rg","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY"

"Poornima Hospital And
Maternity Centre",Kolar,KOLAR,Bangalore,Private,"Poornima Hospital And
Maternity Centre Near
Govt Bus Stand Mulbagal
563131",9986311843,"vijaysnindia
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ORTHOPAE
DICS"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"R L Jalappa Hospital And
Research Centre",Kolar,KOLAR,Bangalore,Private,"R L Jalappa Hospital And
Research Centre Nh 75
Tamaka Kolar 563103",9480849819,"samcorljkol
ar@gmail.c
om","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,BURNS,DEN
TAL AND ORAL AND
MAXILLOFACIAL
SURGERY,ENT,GENERAL
MEDICINE,MEDICAL
ONCOLOGY,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,POLYTRAUMA,
RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY,UROLOGY,COVI
D,TKR and THR,RIRS
procedure"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"R L Jalappa Hospital And
Research Centre",Kolar,KOLAR,Bangalore,Private,"R L Jalappa Hospital And
Research Centre Nh 75
Tamaka Kolar 563103",9480849819,"samcorljkol
ar@gmail.c
om","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,BURNS,DEN
TAL AND ORAL AND
MAXILLOFACIAL
SURGERY,ENT,GENERAL
MEDICINE,MEDICAL
ONCOLOGY,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,OPHTHALMOLOGY,ORT
HOPAEDICS,POLYTRAUMA,
RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY,UROLOGY,COVI
D,TKR and THR,RIRS
procedure"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Surya Eye And Skin Care
Hospital",Kolar,KOLAR,Bangalore,Private,"36 D K Halli Plantation
Beml Nagar Kolar Gold
Feilds",9880664433,"suryaeyeand
skin18@gm
ail.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

"Sambhram Institute of
Medical Science and
Research",Kolar,KOLAR,Bangalore,Private,"36 D K Halli Plantation
Beml Nagar Kolar Gold
Feilds",9482996708,"aaratispatil
@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL MEDICINE,NEONATAL
AND
PAEDIATRICS,OPHTHALMO
LOGY,ORTHOPAEDICS,COVI
D"

Belaku Eye Hospital,Bengaluru,"BANGALO
RE",Bangalore,Private,"Belaku Eye Hospital 769
1St Cross Ring Road
Kengeri Upanagara
Bangalore South 560060",8232400502,"belakueyeho
spital@gmai
l.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Surya Eye And Skin Care
Hospital",Kolar,KOLAR,Bangalore,Private,"36 D K Halli Plantation
Beml Nagar Kolar Gold
Feilds",9880664433,"suryaeyeand
skin18@gm
ail.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

"Sambhram Institute of
Medical Science and
Research",Kolar,KOLAR,Bangalore,Private,"36 D K Halli Plantation
Beml Nagar Kolar Gold
Feilds",9482996708,"aaratispatil
@gmail.co
m","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL MEDICINE,NEONATAL
AND
PAEDIATRICS,OPHTHALMO
LOGY,ORTHOPAEDICS,COVI
D"

Belaku Eye Hospital,Bengaluru,"BANGALO
RE",Bangalore,Private,"Belaku Eye Hospital 769
1St Cross Ring Road
Kengeri Upanagara
Bangalore South 560060",8232400502,"belakueyeho
spital@gmai
l.com","Ayushman Bharat -
Arogya Karnataka",OPHTHALMOLOGY

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Malnad Institute Of
Oncology",Shivamogga,Shivamogga,Bangalore,Private,"Malnad Institute Of
Oncology  9 Th Mile
Stone B H Road Opp
Bidare Bus Stop Nidige
Post Shimoga 577222",8182246800,"mhio.hcg@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","MEDICAL
ONCOLOGY,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY"

"Sahyadri Narayana
Multispecialty Hospital",Shivamogga,Shivamogga,Bangalore,Private,"Sahyadri Narayana
Multispecialty Hospital
New Thirthahalli Road
Harakere Shimoga 577202",8182221588,"claims.shim
oga@naraya
nahealth.org","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY,MEDICAL
ONCOLOGY,NEUROSURGER
Y,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY,UROLOGY,COVI
D,RIRS procedure"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Malnad Institute Of
Oncology",Shivamogga,Shivamogga,Bangalore,Private,"Malnad Institute Of
Oncology  9 Th Mile
Stone B H Road Opp
Bidare Bus Stop Nidige
Post Shimoga 577222",8182246800,"mhio.hcg@
gmail.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","MEDICAL
ONCOLOGY,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY"

"Sahyadri Narayana
Multispecialty Hospital",Shivamogga,Shivamogga,Bangalore,Private,"Sahyadri Narayana
Multispecialty Hospital
New Thirthahalli Road
Harakere Shimoga 577202",8182221588,"claims.shim
oga@naraya
nahealth.org","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY,MEDICAL
ONCOLOGY,NEUROSURGER
Y,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY,UROLOGY,COVI
D,RIRS procedure"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Skkmt Sankara Eye
Hospital",Shivamogga,Shivamogga,Bangalore,Private,"Skkmt Sankara Eye
Hospital Harakere
Thirthahalli Road
Shimoga 577202",9880277122,"tpadesk.sme
@sankaraey
e.com","Ayushman Bharat -
Arogya
Karnataka,Rashtriy
a Bal Swasthya
Karyakram",OPHTHALMOLOGY

Bhadra Nursing Home,Shivamogga,"BHADRAV
ATHI",Bangalore,Private,"Bhadra Nursing Home
Gandhi Nagar  Old Town
Gandhinagar Bhadravathi
577301",8282266483,"bhadra_nurs
ing@yahoo.
com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,DENTAL
AND ORAL AND
MAXILLOFACIAL
SURGERY,ENT,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,ORTHOPAEDI
CS,UROLOGY"

"Malnad Ent Institute
Research Centre",Shivamogga,Shivamogga,Bangalore,Private,"Malnad Ent Institute
Research Centre  1St
Cross Behind Metro
Hospital Shimoga 577201",8182226947,"sriside@yah
oo.com","Ayushman Bharat -
Arogya Karnataka","GENERAL SURGERY,ENT"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Skkmt Sankara Eye
Hospital",Shivamogga,Shivamogga,Bangalore,Private,"Skkmt Sankara Eye
Hospital Harakere
Thirthahalli Road
Shimoga 577202",9880277122,"tpadesk.sme
@sankaraey
e.com","Ayushman Bharat -
Arogya
Karnataka,Rashtriy
a Bal Swasthya
Karyakram",OPHTHALMOLOGY

Bhadra Nursing Home,Shivamogga,"BHADRAV
ATHI",Bangalore,Private,"Bhadra Nursing Home
Gandhi Nagar  Old Town
Gandhinagar Bhadravathi
577301",8282266483,"bhadra_nurs
ing@yahoo.
com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,DENTAL
AND ORAL AND
MAXILLOFACIAL
SURGERY,ENT,GENERAL
MEDICINE,NEONATAL AND
PAEDIATRICS,ORTHOPAEDI
CS,UROLOGY"

"Malnad Ent Institute
Research Centre",Shivamogga,Shivamogga,Bangalore,Private,"Malnad Ent Institute
Research Centre  1St
Cross Behind Metro
Hospital Shimoga 577201",8182226947,"sriside@yah
oo.com","Ayushman Bharat -
Arogya Karnataka","GENERAL SURGERY,ENT"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Nanjappa Life Care,Shivamogga,Shivamogga,Bangalore,Private,"Nanjappa Life Care 5619
Gadikoppa Sagar Road
Shimoga 577205",7760011127,"robinij@nan
jappahospita
ls.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY,MEDICAL
ONCOLOGY,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY"

Anuradha Nursing Home,Shivamogga,"THIRTHA
HALLI",Bangalore,Private,"Anuradha Nursing Home
Soppugudde Raghavendra
Extension Thirthahalli
577432",8181228238,"anuradhanh
ome@gmail
.com","Ayushman Bharat -
Arogya Karnataka","GENERAL
SURGERY,OBSTETRICS AND
GYNAECOLOGY,ENT,GENER
AL
MEDICINE,OPHTHALMOLOG
Y"

Sarji Hospital,Shivamogga,Shivamogga,Bangalore,Private,"Plot No 11 Ward 21 Rmr
Road Park Extension
Shimoga 577201",8182405505,"purushotha
ma.sarji@g
mail.com","Ayushman Bharat -
Arogya Karnataka","OBSTETRICS AND
GYNAECOLOGY,NEONATAL
AND PAEDIATRICS"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Nanjappa Life Care,Shivamogga,Shivamogga,Bangalore,Private,"Nanjappa Life Care 5619
Gadikoppa Sagar Road
Shimoga 577205",7760011127,"robinij@nan
jappahospita
ls.com","Ayushman Bharat -
Arogya
Karnataka,Jyothi
Sanjeevini","CARDIOLOGY,CARDIOTHOR
ACIC
SURGERY,CARDIOVASCULA
R SURGERY,MEDICAL
ONCOLOGY,NEONATAL
AND
PAEDIATRICS,NEUROSURGE
RY,RADIATION
ONCOLOGY,SURGICAL
ONCOLOGY"

Anuradha Nursing Home,Shivamogga,"THIRTHA
HALLI",Bangalore,Private,"Anuradha Nursing Home
